key,dI,dB_X,dB_X_err,dB_Y,dB_Y_err,dB_Z,dB_Z_err
1,0.276,0.746424165080219,0.33031817664664803,0.12879567516453072,0.3323049016325049,0.1428410162985987,0.26386302304116005
2,0.096,-0.13005934774841246,0.33031817664664803,-0.16788418915283732,0.3323049016325049,-0.15428494185541194,0.26386302304116005
3,0.016,0.10168665658269127,0.33031817664664803,-0.09422597850093783,0.3323049016325049,-0.3244309994900565,0.26386302304116005
4,0.034,0.030309048850586606,0.33031817664664803,0.0713825936412551,0.3323049016325049,0.04407771441662689,0.26386302304116005
5,0.085,0.35172861004167544,0.33031817664664803,-0.08163918554488525,0.3323049016325049,0.29720356880678805,0.26386302304116005
6,0.082,0.010969839063228905,0.33031817664664803,0.19533719208729305,0.3323049016325049,-0.05502992490649738,0.26386302304116005
7,0.101,-0.018444690116172783,0.33031817664664803,-0.022257755264456947,0.3323049016325049,0.12279144307886547,0.26386302304116005
8,0.039,0.12615325804937072,0.33031817664664803,0.06081154630611785,0.3323049016325049,-0.18589733423427648,0.26386302304116005
9,-0.104,0.16837469412753414,0.33031817664664803,0.0395775264508984,0.3323049016325049,0.042707468749449966,0.26386302304116005
10,-0.104,-0.4632757971240551,0.33031817664664803,-0.20174410840031864,0.3323049016325049,-0.20563552870741286,0.26386302304116005
11,-0.1,0.11151997187328533,0.33031817664664803,-0.1507471425439446,0.3323049016325049,-0.3114653093176827,0.26386302304116005
12,-0.417,-0.03939520855466583,0.33031817664664803,0.09056939592877099,0.3323049016325049,-0.35665447007963635,0.26386302304116005
