key,dI,dB_X,dB_X_err,dB_Y,dB_Y_err,dB_Z,dB_Z_err
1,0.129,0.10594966791673777,0.2458082062142108,0.17134319545391996,0.2256635527233677,-0.003351373315483741,0.27816412343270763
2,0.293,0.07214054446140318,0.2458082062142108,-0.3118579468758877,0.2256635527233677,-0.10005286141632297,0.27816412343270763
3,0.044,-0.041975663765704496,0.2458082062142108,0.40587207428542094,0.2256635527233677,-0.1519778607640223,0.27816412343270763
4,0.1,0.2300859694933041,0.2458082062142108,0.20513588847768285,0.2256635527233677,0.3605496273026905,0.27816412343270763
5,-0.479,-0.2608936079544613,0.2458082062142108,-0.1354226552496698,0.2256635527233677,0.2881473940260637,0.27816412343270763
6,0.32,-0.05003551756630032,0.2458082062142108,0.4033664813595905,0.2256635527233677,0.09240613226925376,0.27816412343270763
7,-0.463,0.10010055597859946,0.2458082062142108,-0.3676726109830604,0.2256635527233677,-0.14312890795575406,0.27816412343270763
8,0.122,0.06368826969828234,0.2458082062142108,-0.07682884066506901,0.2256635527233677,-0.025823533234859752,0.27816412343270763
9,0.314,-0.1986307184792917,0.2458082062142108,0.07877579060817297,0.2256635527233677,-0.02727662482877413,0.27816412343270763
10,0.039,0.1003065029170731,0.2458082062142108,-0.27324521411966884,0.2256635527233677,0.015762391098956385,0.27816412343270763
11,-0.37,-0.09009805530478587,0.2458082062142108,0.2990150627167196,0.2256635527233677,-0.11657235123391453,0.27816412343270763
12,-0.119,0.0026214162705997524,0.2458082062142108,-0.15622319020209474,0.2256635527233677,-0.19125600135019205,0.27816412343270763
13,0.127,0.12590094434321308,0.2458082062142108,0.16154120930154647,0.2256635527233677,-0.2870208284729614,0.27816412343270763
14,0.319,-0.07153681347198493,0.2458082062142108,0.2798653529798223,0.2256635527233677,-0.07859880729698078,0.27816412343270763
15,0.04,0.20662126710828588,0.2458082062142108,-0.06824503232747857,0.2256635527233677,0.04041529236184793,0.27816412343270763
16,-0.372,-0.1502565492799004,0.2458082062142108,-0.05205039636616604,0.2256635527233677,-0.18892779658260567,0.27816412343270763
17,0.409,-0.013206976311158414,0.2458082062142108,0.0063497419165052795,0.2256635527233677,-0.04996340873024785,0.27816412343270763
18,0.043,0.019500983492138246,0.2458082062142108,0.3241109351040663,0.2256635527233677,0.03384600701810392,0.27816412343270763
19,-0.481,-0.6760661577803155,0.2458082062142108,-0.11689347208200118,0.2256635527233677,0.15521330166595249,0.27816412343270763
20,-0.125,0.24326371583183004,0.2458082062142108,-0.27055986269258625,0.2256635527233677,-0.23179257794458685,0.27816412343270763
